CustomerId,SubscriptionStatus,CallsPerMonth
6340-DACFT,Active,6
4955-VCWBI,Active,43
6813-GZQCG,Active,50
7426-GSWPO,Active,43
3389-KTRXV,Active,14
3118-UHVVQ,Active,35
1031-IIDEO,Cancelled,29
5832-XKAES,Cancelled,7
3205-MXZRA,Active,50
4701-AHWMW,Cancelled,44
8317-BVKSO,Active,42
5702-KVQRD,Active,20
0083-PIVIK,Active,43
9210-IAHGH,Cancelled,13
6169-PGNCD,Active,25
0023-XUOPT,Cancelled,20
4592-IWTJI,Cancelled,38
4909-JOUPP,Active,48
4657-FWVFY,Active,19
2257-BOVXD,Active,18
7729-JTEEC,Active,41
7632-MNYOY,Cancelled,46
6518-LGAOV,Cancelled,37
7242-QZLXF,Cancelled,37
4576-CSAJH,Cancelled,38
1000-AJSLD,Cancelled,9
9696-RMYBA,Active,17
8690-UPCZI,Active,52
1062-LHZOD,Cancelled,52
9770-LXDBK,Active,20
4086-WITJG,Active,43
8344-WFMFH,Active,14
9600-NAXZN,Cancelled,10
8822-KNBHV,Active,52
8404-FYDIB,Active,39
2791-SFVEW,Active,14
6457-USBER,Cancelled,16
6762-NSODU,Active,42
4662-EKDPQ,Cancelled,11
9248-OJYKK,Cancelled,5
9888-ZCUMM,Active,26
3398-FSHON,Cancelled,11
3319-DWOEP,Cancelled,8
1074-WVEVG,Active,21
9979-RGMZT,Active,29
6437-UDQJM,Active,26
1226-IENZN,Active,41
2108-GLPQB,Active,25
9259-PACGQ,Cancelled,27
4415-IJZTP,Cancelled,21
1465-VINDH,Cancelled,35
5474-LAMUQ,Active,37
3468-DRVQJ,Active,18
1122-YJBCS,Active,26
4990-ALDGW,Active,31
4816-OKWNX,Active,35
3315-IKYZQ,Active,35
2810-FTLEM,Cancelled,31
4747-LCAQL,Active,28
3411-WLRSQ,Active,42
0898-XCGTF,Active,9
8006-PYCSW,Active,17
8249-THVEC,Active,51
8722-PRFDV,Active,46
2164-SOQXL,Active,39
4020-KIUDI,Active,6
5850-BDWCY,Active,6
2038-YSEZE,Active,49
0827-ITJPH,Active,51
8799-OXZMD,Active,55
1925-TIBLE,Cancelled,30
1705-GUHPV,Active,44
4779-ZGICK,Active,15
0048-PIHNL,Active,38
0818-OCPZO,Cancelled,34
3967-KXAPS,Active,18
1447-GIQMR,Cancelled,33
3704-IEAXF,Active,52
6810-VCAEX,Active,10
0674-EYYZV,Active,55
4480-MBMLB,Active,20
1395-OFUWC,Active,48
0822-QGCXA,Active,8
0872-NXJYS,Cancelled,12
2832-KJCRD,Active,38
3588-WSTTJ,Active,23
4075-WKNIU,Active,30
5090-EMGTC,Active,12
2346-CZYIL,Active,34
3798-EPWRR,Active,34
6258-NGCNG,Active,12
4186-ZBUEW,Active,38
5274-XHAKY,Active,10
1442-BQPVU,Active,36
3978-YNKDD,Active,10
4940-KHCWD,Active,33
9412-ARGBX,Cancelled,31
1389-CXMLU,Cancelled,17
9589-ABEPT,Active,28
9388-ZEYVT,Active,44
0305-SQECB,Active,30
7605-SNLQG,Active,11
4670-TABXH,Active,34
5561-NWEVX,Cancelled,11
0064-SUDOG,Active,34
8561-NMTBD,Active,49
5161-XEUVX,Active,36
8292-FRFZQ,Active,48
8591-NXRCV,Active,34
7895-VONWT,Active,6
4526-RMTLL,Active,18
6253-GNHWH,Active,28
4566-NECEV,Active,44
8080-POTJR,Active,30
6906-MPARY,Active,15
3662-FXJFO,Active,32
8107-RZLNV,Active,48
0516-OOHAR,Active,13
2027-CWDNU,Active,21
2737-WFVYW,Cancelled,30
9912-OMZDS,Active,15
3733-ZEECP,Active,52
7878-RTCZG,Active,43
2452-MRMZF,Active,27
2272-QAGFO,Cancelled,51
7103-IPXPJ,Active,36
4342-HFXWS,Active,52
3545-CNWRG,Active,21
1785-BPHTP,Active,47
4989-LIXVT,Active,29
7315-WYOAW,Active,43
1173-XZPYF,Active,5
9850-OWRHQ,Cancelled,16
3768-NLUBH,Cancelled,49
8676-TRMJS,Cancelled,7
2509-TFPJU,Active,7
9530-GRMJG,Active,37
6898-RBTLU,Active,16
5481-NTDOH,Active,18
2068-WWXQZ,Active,33
7359-SSBJK,Cancelled,29
2061-VVFST,Active,12
0685-MLYYM,Cancelled,31
0749-IRGQE,Active,27
2380-DAMQP,Active,55
2256-YLYLP,Active,5
1272-ILHFG,Active,17
0164-XAIRP,Active,43
5666-CYCYZ,Active,39
4011-ARPHK,Active,49
8182-PNAGI,Cancelled,36
6365-HITVU,Active,31
7558-IMLMT,Active,52
9488-FYQAU,Active,43
3590-TCXTB,Active,50
6994-KERXL,Active,28
7957-RYHQD,Cancelled,43
2180-DXNEG,Cancelled,42
1960-UOTYM,Active,9
2740-JFBOK,Active,41
6500-JVEGC,Active,17
5515-AKOAJ,Cancelled,17
8976-OQHGT,Cancelled,34
5245-VDBUR,Active,15
6230-BSUXY,Cancelled,51
8469-SNFFH,Active,37
2144-ESWKO,Active,21
1241-FPMOF,Active,8
9928-BZVLZ,Active,30
4114-QMKVN,Active,16
2775-SEFEE,Active,44
9003-CPATH,Active,16
1754-GKYPY,Active,48
5294-CDGWY,Cancelled,51
7956-XQWGU,Active,5
1591-MQJTP,Active,6
5295-PCJOO,Cancelled,25
2369-FEVNO,Active,42
9863-JZAIC,Cancelled,46
7471-MQPOS,Active,30
7660-HDPJV,Cancelled,9
5115-SQAAU,Active,15
9845-QOMAD,Active,22
7672-VFMXZ,Active,48
9739-JLPQJ,Active,19
9916-AYHTC,Active,18
3855-ONCAR,Active,40
1488-SYSFC,Active,11
7931-PXHFC,Cancelled,21
3990-QYKBE,Cancelled,40
0970-QXPXW,Active,7
3259-KNMRR,Active,26
6120-RJKLU,Active,21
9572-WUKSB,Active,37
5893-KCLGT,Active,35
0076-LVEPS,Active,47
3640-JQGJG,Active,55
4919-MOAVT,Cancelled,24
1596-OQSPS,Active,17
9867-XOBQA,Active,52
9546-KDTRB,Active,16
3090-HAWSU,Cancelled,44
9820-RMCQV,Cancelled,18
3174-RKMOW,Active,22
1760-CAZHT,Active,52
7839-QRKXN,Cancelled,36
8441-SHIPE,Active,51
5204-QZXPU,Cancelled,28
4597-ELFTS,Cancelled,19
1320-GVNHT,Active,43
1047-RNXZV,Active,27
3541-ZNUHK,Active,16
8450-JOVAH,Cancelled,28
8725-JEDFD,Active,40
7562-UXTPG,Active,30
8071-SBTRN,Active,15
1113-IUJYX,Cancelled,50
6668-CNMFP,Active,11
5626-MGTUK,Active,7
5681-LLOEI,Active,43
8212-DJRCH,Active,33
4323-OHFOW,Active,38
4933-BSAIP,Active,13
2030-BTZRO,Active,39
1116-DXXDF,Active,44
9274-CNFMO,Cancelled,50
7758-XKCBS,Cancelled,55
8992-JQYUN,Cancelled,20
6563-VNPMN,Active,35
0617-AQNWT,Cancelled,43
2267-WTPYD,Active,39
0270-THENM,Active,14
2446-PLQVO,Cancelled,46
4707-MAXGU,Active,18
2710-WYVXG,Active,38
3005-NFMTA,Cancelled,33
6300-BWMJX,Active,7
8784-CGILN,Cancelled,35
5389-FFVKB,Cancelled,42
7009-LGECI,Active,9
8444-WRIDW,Cancelled,26
5022-KVDQT,Active,40
7976-CICYS,Active,53
1036-GUDCL,Active,8
2005-DWQZJ,Active,51
8148-WOCMK,Active,28
7815-PDTHL,Active,18
9451-LPGOO,Cancelled,32
9173-IVZVP,Active,38
9129-UXERG,Active,6
3635-JBPSG,Active,10
7964-ZRKKG,Active,17
5868-YWPDW,Cancelled,15
6229-LSCKB,Active,22
2025-JKFWI,Cancelled,14
4078-SAYYN,Cancelled,22
1724-IQWNM,Active,49
8217-QYOHV,Active,25
5546-QUERU,Active,40
9940-HPQPG,Cancelled,37
6897-UUBNU,Active,43
6127-IYJOZ,Active,11
6618-RYATB,Cancelled,43
8930-XOTDP,Active,40
5916-QEWPT,Active,8
5060-TQUQN,Active,11
0531-XBKMM,Active,33
8465-SBRXP,Active,35
2408-PSJVE,Active,55
9079-YEXQJ,Cancelled,36
9700-ZCLOT,Active,25
8738-JOKAR,Active,23
4534-WGCIR,Active,39
1930-WNXSB,Active,40
2685-SREOM,Cancelled,22
3508-CFVZL,Active,51
0402-CQAJN,Cancelled,21
6692-UDPJC,Cancelled,50
1273-MTETI,Cancelled,55
0657-DOGUM,Active,29
5480-HPRRX,Cancelled,21
8792-AOROI,Active,8
0295-PPHDO,Cancelled,6
5146-YYFRZ,Active,24
1195-OIYEJ,Cancelled,10
5906-CVLHP,Cancelled,10
3452-SRFEG,Active,30
4070-OKWVH,Active,38
5297-MDOIR,Active,36
6369-MCAKO,Active,13
4926-UMJZD,Active,27
6848-HJTXY,Active,38
6341-AEVKX,Active,15
4501-EQDRN,Cancelled,7
2990-HWIML,Cancelled,27
0682-USIXD,Active,25
6976-BWGLQ,Active,15
7078-NVFAM,Active,37
8065-QBYTO,Active,23
2133-TSRRM,Active,30
7384-GHBPI,Cancelled,55
7603-USHJS,Cancelled,35
7234-FECYN,Cancelled,51
2511-ALLCS,Active,28
3191-CSNMG,Active,38
7952-OBOYL,Active,32
7470-DYNOE,Active,13
7853-OETYL,Active,22
1545-ACTAS,Active,9
5876-HZVZM,Cancelled,21
1400-MMYXY,Cancelled,32
5126-RCXYW,Active,40
3085-QUOZK,Cancelled,19
2363-BJLSL,Active,19
1956-YIFGE,Active,17
3926-CUQZX,Cancelled,32
7921-LMDFQ,Active,17
2925-MXLSX,Active,45
5820-PTRYM,Active,8
9609-BENEA,Active,17
6211-WHMYA,Active,29
4459-BBGHE,Active,51
9945-PSVIP,Active,37
1041-RXHRA,Cancelled,24
1750-CSKKM,Cancelled,13
9108-EJFJP,Active,26
0530-IJVDB,Active,55
0508-SQWPL,Active,50
2215-ZAFGX,Active,32
8213-TAZPM,Active,52
7142-HVGBG,Cancelled,39
1304-SEGFY,Active,53
7242-EDTYC,Active,20
2904-GGUAZ,Active,18
8267-ZNYVZ,Cancelled,45
5136-GFPMB,Active,39
2595-KIWPV,Active,11
5243-SAOTC,Active,45
9398-MMQTO,Active,38
7619-PLRLP,Active,47
6457-GIRWB,Cancelled,53
6508-NJYRO,Active,8
1450-SKCVI,Cancelled,17
4710-NKCAW,Active,50
5306-BVTKJ,Active,24
0357-NVCRI,Active,23
5570-PTWEH,Cancelled,5
2371-KFUOG,Active,30
0463-ZSDNT,Active,40
6502-MJQAE,Cancelled,6
6257-DTAYD,Active,37
4616-ULAOA,Active,31
7693-LCKZL,Cancelled,32
7746-AWNQW,Active,39
5996-EBTKM,Active,19
2758-RNWXS,Active,32
2314-TNDJQ,Active,52
2405-LBMUW,Active,24
3454-JFUBC,Active,49
0032-PGELS,Cancelled,18
9039-ZVJDC,Active,46
6797-LNAQX,Cancelled,28
9013-AQORL,Active,36
2898-MRKPI,Active,38
2750-BJLSB,Active,8
3648-GZPHF,Active,16
2075-RMJIK,Active,40
9588-YRFHY,Active,22
6394-MFYNG,Cancelled,38
1564-NTYXF,Cancelled,46
9364-YKUVW,Active,55
5392-AKEMH,Active,38
2451-YMUXS,Active,35
3914-FDRHP,Active,38
3078-ZKNTS,Active,28
1024-KPRBB,Active,37
4690-PKDQG,Active,14
8155-IBNHG,Cancelled,35
0886-QGENL,Cancelled,31
9547-ITEFG,Active,49
1264-FUHCX,Active,42
7789-CRUVC,Active,24
6598-KELSS,Active,15
8739-WWKDU,Cancelled,39
8685-WHQPW,Cancelled,54
4745-LSPLO,Cancelled,45
8083-YTZES,Cancelled,49
7240-FQLHE,Cancelled,46
6664-FPDAC,Cancelled,6
9972-VAFJJ,Active,12
0422-UXFAP,Active,40
1904-WAJAA,Active,35
5130-YPIRV,Active,42
2843-CQMEG,Active,12
6439-PKTRR,Active,53
5351-QESIO,Active,7
0786-VSSUD,Cancelled,43
5568-DMXZS,Active,22
8468-FZTOE,Active,43
6633-SYEUS,Active,27
6447-GORXK,Active,32
6967-PEJLL,Active,38
3976-BWUCK,Cancelled,36
5981-ZVXOT,Active,41
1684-FLBGS,Active,26
1389-WNUIB,Active,24
0376-OIWME,Active,10
3585-ISXZP,Cancelled,26
0218-QNVAS,Active,12
6583-QGCSI,Cancelled,26
0804-YGEQV,Active,46
7164-BPTUT,Active,15
4174-LPGTI,Cancelled,6
2523-EWWZL,Active,45
0928-XUTSN,Active,28
2108-XWMPY,Cancelled,26
0052-YNYOT,Active,48
6304-IJFSQ,Cancelled,54
9586-JGQKH,Active,6
4501-VCPFK,Active,37
6075-SLNIL,Active,50
9347-AERRL,Active,46
0093-XWZFY,Cancelled,17
2274-XUATA,Active,14
1980-KXVPM,Cancelled,45
7703-ZEKEF,Cancelled,38
0723-DRCLG,Cancelled,51
5482-NUPNA,Cancelled,43
6691-CCIHA,Active,44
1685-BQULA,Active,25
9053-EJUNL,Active,35
0666-UXTJO,Active,48
1471-GIQKQ,Active,6
4807-IZYOZ,Active,19
1122-JWTJW,Cancelled,19
9710-NJERN,Active,55
9837-FWLCH,Active,50
1699-HPSBG,Cancelled,50
7203-OYKCT,Active,39
1035-IPQPU,Active,42
7398-LXGYX,Active,38
2823-LKABH,Active,21
8775-CEBBJ,Cancelled,44
0550-DCXLH,Active,17
9281-CEDRU,Active,7
2235-DWLJU,Active,26
0871-OPBXW,Active,36
3605-JISKB,Active,8
6894-LFHLY,Cancelled,32
9767-FFLEM,Active,22
0639-TSIQW,Cancelled,14
8456-QDAVC,Active,16
7750-EYXWZ,Active,15
2569-WGERO,Active,31
6840-RESVB,Active,14
2234-XADUH,Active,23
4801-JZAZL,Active,23
8361-LTMKD,Cancelled,12
3186-AJIEK,Active,53
